sample_index,real_time_s,raw_adc,amplitude
60,20:37:39.006,4092,0.9985
61,20:37:39.007,4095,1.0000
62,20:37:39.007,4091,0.9980
63,20:37:39.008,4095,1.0000
64,20:37:39.008,4095,1.0000
65,20:37:39.009,4094,0.9995
66,20:37:39.009,4095,1.0000
67,20:37:39.010,4092,0.9985
68,20:37:39.010,4095,1.0000
69,20:37:39.011,4093,0.9990
70,20:37:39.011,4093,0.9990
71,20:37:39.012,4095,1.0000
72,20:37:39.012,4087,0.9961
73,20:37:39.013,4090,0.9976
74,20:37:39.013,4095,1.0000
75,20:37:39.014,4094,0.9995
76,20:37:39.014,4094,0.9995
77,20:37:39.015,4093,0.9990
78,20:37:39.015,4090,0.9976
79,20:37:39.016,4095,1.0000
80,20:37:39.016,4095,1.0000
81,20:37:39.017,4092,0.9985
82,20:37:39.017,4095,1.0000
83,20:37:39.018,4095,1.0000
84,20:37:39.018,4095,1.0000
85,20:37:39.019,4092,0.9985
86,20:37:39.019,4093,0.9990
87,20:37:39.020,4094,0.9995
88,20:37:39.020,4092,0.9985
89,20:37:39.021,4082,0.9937
90,20:37:39.021,4093,0.9990
91,20:37:39.022,4095,1.0000
92,20:37:39.022,4093,0.9990
93,20:37:39.023,4083,0.9941
94,20:37:39.023,4091,0.9980
95,20:37:39.024,4094,0.9995
96,20:37:39.024,4092,0.9985
97,20:37:39.025,4093,0.9990
98,20:37:39.025,4090,0.9976
99,20:37:39.026,4093,0.9990
100,20:37:39.026,4095,1.0000
101,20:37:39.027,4094,0.9995
102,20:37:39.027,4095,1.0000
103,20:37:39.028,4092,0.9985
104,20:37:39.028,4083,0.9941
105,20:37:39.029,4095,1.0000
106,20:37:39.029,4093,0.9990
107,20:37:39.030,4092,0.9985
108,20:37:39.030,4085,0.9951
109,20:37:39.031,4092,0.9985
110,20:37:39.031,4083,0.9941
111,20:37:39.032,4087,0.9961
112,20:37:39.032,4093,0.9990
113,20:37:39.033,4095,1.0000
114,20:37:39.033,4090,0.9976
115,20:37:39.034,4090,0.9976
116,20:37:39.034,4094,0.9995
117,20:37:39.035,4092,0.9985
118,20:37:39.035,4095,1.0000
119,20:37:39.036,4093,0.9990
120,20:37:39.036,4094,0.9995
121,20:37:39.037,4095,1.0000
122,20:37:39.037,4088,0.9966
123,20:37:39.038,4058,0.9819
124,20:37:39.038,4091,0.9980
125,20:37:39.039,4089,0.9971
126,20:37:39.039,4082,0.9937
127,20:37:39.040,4084,0.9946
128,20:37:39.040,4084,0.9946
129,20:37:39.041,4095,1.0000
130,20:37:39.041,4095,1.0000
131,20:37:39.042,4095,1.0000
132,20:37:39.042,4082,0.9937
133,20:37:39.043,4081,0.9932
134,20:37:39.043,4085,0.9951
135,20:37:39.044,4082,0.9937
136,20:37:39.044,4075,0.9902
137,20:37:39.045,4075,0.9902
138,20:37:39.045,4067,0.9863
139,20:37:39.046,4071,0.9883
140,20:37:39.046,4058,0.9819
141,20:37:39.047,4037,0.9717
142,20:37:39.047,4027,0.9668
143,20:37:39.048,4008,0.9575
144,20:37:39.048,3990,0.9487
145,20:37:39.049,3962,0.9350
146,20:37:39.049,3955,0.9316
147,20:37:39.050,3936,0.9223
148,20:37:39.050,3914,0.9116
149,20:37:39.051,3887,0.8984
150,20:37:39.051,3855,0.8828
151,20:37:39.052,3879,0.8945
152,20:37:39.052,3842,0.8764
153,20:37:39.053,3808,0.8598
154,20:37:39.053,3797,0.8545
155,20:37:39.054,3783,0.8476
156,20:37:39.054,3769,0.8408
157,20:37:39.055,3750,0.8315
158,20:37:39.055,3732,0.8227
159,20:37:39.056,3705,0.8095
160,20:37:39.056,3692,0.8032
161,20:37:39.057,3649,0.7822
162,20:37:39.057,3625,0.7705
163,20:37:39.058,3568,0.7426
164,20:37:39.058,3540,0.7289
165,20:37:39.059,3526,0.7221
166,20:37:39.059,3486,0.7026
167,20:37:39.060,3437,0.6786
168,20:37:39.060,3435,0.6777
169,20:37:39.061,3341,0.6317
170,20:37:39.061,3336,0.6293
171,20:37:39.062,3313,0.6181
172,20:37:39.062,3309,0.6161
173,20:37:39.063,3329,0.6259
174,20:37:39.063,3323,0.6230
175,20:37:39.064,3331,0.6269
176,20:37:39.064,3343,0.6327
177,20:37:39.065,3344,0.6332
178,20:37:39.065,3351,0.6366
179,20:37:39.066,3352,0.6371
180,20:37:39.066,3362,0.6420
181,20:37:39.067,3362,0.6420
182,20:37:39.067,3365,0.6435
183,20:37:39.068,3380,0.6508
184,20:37:39.068,3376,0.6488
185,20:37:39.069,3378,0.6498
186,20:37:39.069,3376,0.6488
187,20:37:39.070,3372,0.6469
188,20:37:39.070,3407,0.6640
189,20:37:39.071,3408,0.6645
190,20:37:39.071,3415,0.6679
191,20:37:39.072,3404,0.6625
192,20:37:39.072,3393,0.6571
193,20:37:39.073,3393,0.6571
194,20:37:39.073,3405,0.6630
195,20:37:39.074,3409,0.6650
196,20:37:39.074,3411,0.6659
197,20:37:39.075,3422,0.6713
198,20:37:39.075,3428,0.6742
199,20:37:39.076,3413,0.6669
200,20:37:39.076,3419,0.6698
201,20:37:39.077,2975,0.4530
202,20:37:39.077,3065,0.4969
203,20:37:39.078,3289,0.6063
204,20:37:39.078,3418,0.6694
205,20:37:39.079,4087,0.9961
206,20:37:39.079,4076,0.9907
207,20:37:39.080,3963,0.9355
208,20:37:39.080,4002,0.9546
209,20:37:39.081,4095,1.0000
210,20:37:39.081,3682,0.7983
211,20:37:39.082,3413,0.6669
212,20:37:39.082,3465,0.6923
213,20:37:39.083,3475,0.6972
214,20:37:39.083,3443,0.6816
215,20:37:39.084,3202,0.5639
216,20:37:39.084,3402,0.6615
217,20:37:39.085,3435,0.6777
218,20:37:39.085,3445,0.6825
219,20:37:39.086,2820,0.3773
220,20:37:39.086,3772,0.8422
221,20:37:39.087,3954,0.9311
222,20:37:39.087,3882,0.8960
223,20:37:39.088,3923,0.9160
224,20:37:39.088,3764,0.8383
225,20:37:39.089,3588,0.7524
226,20:37:39.089,3316,0.6195
227,20:37:39.090,3187,0.5565
228,20:37:39.090,3755,0.8339
229,20:37:39.091,3671,0.7929
230,20:37:39.091,3683,0.7988
231,20:37:39.092,3602,0.7592
232,20:37:39.092,4095,1.0000
233,20:37:39.093,4095,1.0000
234,20:37:39.093,3829,0.8701
235,20:37:39.094,3534,0.7260
236,20:37:39.094,4091,0.9980
237,20:37:39.095,4093,0.9990
238,20:37:39.095,4093,0.9990
239,20:37:39.096,4094,0.9995
240,20:37:39.096,4095,1.0000
241,20:37:39.097,4085,0.9951
242,20:37:39.097,3791,0.8515
243,20:37:39.098,4095,1.0000
244,20:37:39.098,4095,1.0000
245,20:37:39.099,4095,1.0000
246,20:37:39.099,3826,0.8686
247,20:37:39.100,4063,0.9844
248,20:37:39.100,3887,0.8984
249,20:37:39.101,3924,0.9165
250,20:37:39.101,3750,0.8315
251,20:37:39.102,4095,1.0000
252,20:37:39.102,3782,0.8471
253,20:37:39.103,3945,0.9267
254,20:37:39.103,3848,0.8794
255,20:37:39.104,4066,0.9858
256,20:37:39.104,4064,0.9849
257,20:37:39.105,4095,1.0000
258,20:37:39.105,4095,1.0000
259,20:37:39.106,4095,1.0000
260,20:37:39.106,4078,0.9917
261,20:37:39.107,3975,0.9414
262,20:37:39.107,4095,1.0000
263,20:37:39.108,3827,0.8691
264,20:37:39.108,3681,0.7978
265,20:37:39.109,3414,0.6674
266,20:37:39.109,3349,0.6357
267,20:37:39.110,3258,0.5912
268,20:37:39.110,3211,0.5683
269,20:37:39.111,2976,0.4535
270,20:37:39.111,2808,0.3714
271,20:37:39.112,3165,0.5458
272,20:37:39.112,3306,0.6147
273,20:37:39.113,3044,0.4867
274,20:37:39.113,3044,0.4867
275,20:37:39.114,3237,0.5810
276,20:37:39.114,3225,0.5751
277,20:37:39.115,3180,0.5531
278,20:37:39.115,3204,0.5648
279,20:37:39.116,3207,0.5663
280,20:37:39.116,3180,0.5531
281,20:37:39.117,3183,0.5546
282,20:37:39.117,3224,0.5746
283,20:37:39.118,3188,0.5570
284,20:37:39.118,3014,0.4720
285,20:37:39.119,3211,0.5683
286,20:37:39.119,3215,0.5702
287,20:37:39.120,3216,0.5707
288,20:37:39.120,3100,0.5140
289,20:37:39.121,3190,0.5580
290,20:37:39.121,3229,0.5770
291,20:37:39.122,3264,0.5941
292,20:37:39.122,3097,0.5126
293,20:37:39.123,2920,0.4261
294,20:37:39.123,3213,0.5692
295,20:37:39.124,3308,0.6156
296,20:37:39.124,3297,0.6103
297,20:37:39.125,3316,0.6195
298,20:37:39.125,3344,0.6332
299,20:37:39.126,3372,0.6469
300,20:37:39.126,3394,0.6576
301,20:37:39.127,3397,0.6591
302,20:37:39.127,3402,0.6615
303,20:37:39.128,3398,0.6596
304,20:37:39.128,3392,0.6567
305,20:37:39.129,3322,0.6225
306,20:37:39.129,3276,0.6000
307,20:37:39.130,3048,0.4886
308,20:37:39.130,2922,0.4271
309,20:37:39.131,3186,0.5560
310,20:37:39.131,3273,0.5985
311,20:37:39.132,3138,0.5326
312,20:37:39.132,2838,0.3861
313,20:37:39.133,3206,0.5658
314,20:37:39.133,3278,0.6010
315,20:37:39.134,3185,0.5556
316,20:37:39.134,3204,0.5648
317,20:37:39.135,3217,0.5712
318,20:37:39.135,3271,0.5976
319,20:37:39.136,3215,0.5702
320,20:37:39.136,3196,0.5609
321,20:37:39.137,3191,0.5585
322,20:37:39.137,3170,0.5482
323,20:37:39.138,3193,0.5595
324,20:37:39.138,3249,0.5868
325,20:37:39.139,3256,0.5902
326,20:37:39.139,3029,0.4794
327,20:37:39.140,3081,0.5048
328,20:37:39.140,3237,0.5810
329,20:37:39.141,3259,0.5917
330,20:37:39.141,3058,0.4935
331,20:37:39.142,3120,0.5238
332,20:37:39.142,3352,0.6371
333,20:37:39.143,3310,0.6166
334,20:37:39.143,3256,0.5902
335,20:37:39.144,3239,0.5819
336,20:37:39.144,3321,0.6220
337,20:37:39.145,3368,0.6449
338,20:37:39.145,3372,0.6469
339,20:37:39.146,3410,0.6654
340,20:37:39.146,3418,0.6694
341,20:37:39.147,3438,0.6791
342,20:37:39.147,3442,0.6811
343,20:37:39.148,3322,0.6225
344,20:37:39.148,3388,0.6547
345,20:37:39.149,3482,0.7006
346,20:37:39.149,3167,0.5468
347,20:37:39.150,3008,0.4691
348,20:37:39.150,3229,0.5770
349,20:37:39.151,2916,0.4242
350,20:37:39.151,3175,0.5507
351,20:37:39.152,3217,0.5712
352,20:37:39.152,3258,0.5912
353,20:37:39.153,3254,0.5893
354,20:37:39.153,3021,0.4755
355,20:37:39.154,3217,0.5712
356,20:37:39.154,3269,0.5966
357,20:37:39.155,3215,0.5702
358,20:37:39.155,3213,0.5692
359,20:37:39.156,3235,0.5800
360,20:37:39.156,3212,0.5687
361,20:37:39.157,3204,0.5648
362,20:37:39.157,3243,0.5839
363,20:37:39.158,3221,0.5731
364,20:37:39.158,3233,0.5790
365,20:37:39.159,3187,0.5565
366,20:37:39.159,3168,0.5473
367,20:37:39.160,3292,0.6078
368,20:37:39.160,2971,0.4510
369,20:37:39.161,3170,0.5482
370,20:37:39.161,3389,0.6552
371,20:37:39.162,3861,0.8857
372,20:37:39.162,3906,0.9077
373,20:37:39.163,3896,0.9028
374,20:37:39.163,3929,0.9189
375,20:37:39.164,3913,0.9111
376,20:37:39.164,3911,0.9101
377,20:37:39.165,3889,0.8994
378,20:37:39.165,3861,0.8857
379,20:37:39.166,3862,0.8862
380,20:37:39.166,3865,0.8877
381,20:37:39.167,3850,0.8803
382,20:37:39.167,3831,0.8711
383,20:37:39.168,3847,0.8789
384,20:37:39.168,3854,0.8823
385,20:37:39.169,3446,0.6830
386,20:37:39.169,3389,0.6552
387,20:37:39.170,4095,1.0000
388,20:37:39.170,4094,0.9995
389,20:37:39.171,4094,0.9995
390,20:37:39.171,4095,1.0000
391,20:37:39.172,4015,0.9609
392,20:37:39.172,3901,0.9053
393,20:37:39.173,3744,0.8286
394,20:37:39.173,3700,0.8071
395,20:37:39.174,3705,0.8095
396,20:37:39.174,4089,0.9971
397,20:37:39.175,4093,0.9990
398,20:37:39.175,4095,1.0000
399,20:37:39.176,4092,0.9985
400,20:37:39.176,4093,0.9990
401,20:37:39.177,4050,0.9780
402,20:37:39.177,3914,0.9116
403,20:37:39.178,3775,0.8437
404,20:37:39.178,3685,0.7998
405,20:37:39.179,3210,0.5678
406,20:37:39.179,4089,0.9971
407,20:37:39.180,4047,0.9766
408,20:37:39.180,4095,1.0000
409,20:37:39.181,4095,1.0000
410,20:37:39.181,4093,0.9990
411,20:37:39.182,4086,0.9956
412,20:37:39.182,3797,0.8545
413,20:37:39.183,4094,0.9995
414,20:37:39.183,4094,0.9995
415,20:37:39.184,4074,0.9897
416,20:37:39.184,4093,0.9990
417,20:37:39.185,4092,0.9985
418,20:37:39.185,4090,0.9976
419,20:37:39.186,4090,0.9976
420,20:37:39.186,4090,0.9976
421,20:37:39.187,4095,1.0000
422,20:37:39.187,4094,0.9995
423,20:37:39.188,4089,0.9971
424,20:37:39.188,4095,1.0000
425,20:37:39.189,4093,0.9990
426,20:37:39.189,4091,0.9980
427,20:37:39.190,4088,0.9966
428,20:37:39.190,4095,1.0000
429,20:37:39.191,4088,0.9966
430,20:37:39.191,4095,1.0000
431,20:37:39.192,4095,1.0000
432,20:37:39.192,4094,0.9995
433,20:37:39.193,4091,0.9980
434,20:37:39.193,4093,0.9990
435,20:37:39.194,4095,1.0000
436,20:37:39.194,4091,0.9980
437,20:37:39.195,4092,0.9985
438,20:37:39.195,4092,0.9985
439,20:37:39.196,4095,1.0000
440,20:37:39.196,4088,0.9966
441,20:37:39.197,4095,1.0000
442,20:37:39.197,4073,0.9893
443,20:37:39.198,4088,0.9966
444,20:37:39.198,4092,0.9985
445,20:37:39.199,3804,0.8579
446,20:37:39.199,3595,0.7558
447,20:37:39.200,3806,0.8589
448,20:37:39.200,4027,0.9668
449,20:37:39.201,4091,0.9980
450,20:37:39.201,4095,1.0000
451,20:37:39.202,4095,1.0000
452,20:37:39.202,4095,1.0000
453,20:37:39.203,3957,0.9326
454,20:37:39.203,3686,0.8002
455,20:37:39.204,3694,0.8042
456,20:37:39.204,4087,0.9961
457,20:37:39.205,4090,0.9976
458,20:37:39.205,4091,0.9980
459,20:37:39.206,4091,0.9980
460,20:37:39.206,4089,0.9971
461,20:37:39.207,4092,0.9985
462,20:37:39.207,4087,0.9961
463,20:37:39.208,4093,0.9990
464,20:37:39.208,4085,0.9951
465,20:37:39.209,4095,1.0000
466,20:37:39.209,4084,0.9946
467,20:37:39.210,4085,0.9951
468,20:37:39.210,4084,0.9946
469,20:37:39.211,4094,0.9995
470,20:37:39.211,4086,0.9956
471,20:37:39.212,4095,1.0000
472,20:37:39.212,4068,0.9868
473,20:37:39.213,4078,0.9917
474,20:37:39.213,4087,0.9961
475,20:37:39.214,4079,0.9922
476,20:37:39.214,4076,0.9907
477,20:37:39.215,4075,0.9902
478,20:37:39.215,4065,0.9853
479,20:37:39.216,4070,0.9878
480,20:37:39.216,4063,0.9844
481,20:37:39.217,4046,0.9761
482,20:37:39.217,4028,0.9673
483,20:37:39.218,4035,0.9707
484,20:37:39.218,4001,0.9541
485,20:37:39.219,3996,0.9516
486,20:37:39.219,3983,0.9453
487,20:37:39.220,3963,0.9355
488,20:37:39.220,3986,0.9468
489,20:37:39.221,4058,0.9819
490,20:37:39.221,3919,0.9140
491,20:37:39.222,3594,0.7553
492,20:37:39.222,3473,0.6962
493,20:37:39.223,3461,0.6904
494,20:37:39.223,3387,0.6542
495,20:37:39.224,3315,0.6190
496,20:37:39.224,3601,0.7587
497,20:37:39.225,3767,0.8398
498,20:37:39.225,3537,0.7275
499,20:37:39.226,3358,0.6400
500,20:37:39.226,3274,0.5990
501,20:37:39.227,3274,0.5990
502,20:37:39.227,3228,0.5766
503,20:37:39.228,3166,0.5463
504,20:37:39.228,3230,0.5775
505,20:37:39.229,3221,0.5731
506,20:37:39.229,3208,0.5668
507,20:37:39.230,3213,0.5692
508,20:37:39.230,3203,0.5643
509,20:37:39.231,3209,0.5673
510,20:37:39.231,3246,0.5853
511,20:37:39.232,3270,0.5971
512,20:37:39.232,3269,0.5966
513,20:37:39.233,3271,0.5976
514,20:37:39.233,3254,0.5893
515,20:37:39.234,3332,0.6274
516,20:37:39.234,3341,0.6317
517,20:37:39.235,3378,0.6498
518,20:37:39.235,3479,0.6991
519,20:37:39.236,3461,0.6904
520,20:37:39.236,3458,0.6889
521,20:37:39.237,3515,0.7167
522,20:37:39.237,3482,0.7006
523,20:37:39.238,3492,0.7055
524,20:37:39.238,3512,0.7153
525,20:37:39.239,3460,0.6899
526,20:37:39.239,3470,0.6947
527,20:37:39.240,3481,0.7001
528,20:37:39.240,3449,0.6845
529,20:37:39.241,3447,0.6835
530,20:37:39.241,3437,0.6786
531,20:37:39.242,3391,0.6562
532,20:37:39.242,3415,0.6679
533,20:37:39.243,3422,0.6713
534,20:37:39.243,3418,0.6694
535,20:37:39.244,3435,0.6777
536,20:37:39.244,3430,0.6752
537,20:37:39.245,3451,0.6855
538,20:37:39.245,3475,0.6972
539,20:37:39.246,3479,0.6991
540,20:37:39.246,3491,0.7050
541,20:37:39.247,3510,0.7143
542,20:37:39.247,3526,0.7221
543,20:37:39.248,3548,0.7328
544,20:37:39.248,3551,0.7343
545,20:37:39.249,3171,0.5487
546,20:37:39.249,3258,0.5912
547,20:37:39.250,3260,0.5922
548,20:37:39.250,3442,0.6811
549,20:37:39.251,3827,0.8691
550,20:37:39.251,3717,0.8154
551,20:37:39.252,3990,0.9487
552,20:37:39.252,4095,1.0000
553,20:37:39.253,4095,1.0000
554,20:37:39.253,3883,0.8965
555,20:37:39.254,3928,0.9184
556,20:37:39.254,3803,0.8574
557,20:37:39.255,3545,0.7314
558,20:37:39.255,3429,0.6747
559,20:37:39.256,3344,0.6332
560,20:37:39.256,3342,0.6322
561,20:37:39.257,3366,0.6440
562,20:37:39.257,3264,0.5941
563,20:37:39.258,3283,0.6034
564,20:37:39.258,3736,0.8247
565,20:37:39.259,3347,0.6347
566,20:37:39.259,3235,0.5800
567,20:37:39.260,3386,0.6537
568,20:37:39.260,3411,0.6659
569,20:37:39.261,3351,0.6366
570,20:37:39.261,3312,0.6176
571,20:37:39.262,3372,0.6469
572,20:37:39.262,3235,0.5800
573,20:37:39.263,3360,0.6410
574,20:37:39.263,3104,0.5160
575,20:37:39.264,3683,0.7988
576,20:37:39.264,3724,0.8188
577,20:37:39.265,4095,1.0000
578,20:37:39.265,4092,0.9985
579,20:37:39.266,4095,1.0000
580,20:37:39.266,4094,0.9995
581,20:37:39.267,4090,0.9976
582,20:37:39.267,4014,0.9604
583,20:37:39.268,3915,0.9121
584,20:37:39.268,4037,0.9717
585,20:37:39.269,4095,1.0000
586,20:37:39.269,3822,0.8667
587,20:37:39.270,4085,0.9951
588,20:37:39.270,3828,0.8696
589,20:37:39.271,4090,0.9976
590,20:37:39.271,3890,0.8999
591,20:37:39.272,4073,0.9893
592,20:37:39.272,3443,0.6816
593,20:37:39.273,4037,0.9717
594,20:37:39.273,3800,0.8559
595,20:37:39.274,3509,0.7138
596,20:37:39.274,3412,0.6664
597,20:37:39.275,3228,0.5766
598,20:37:39.275,3119,0.5233
599,20:37:39.276,3084,0.5062
600,20:37:39.276,3201,0.5634
601,20:37:39.277,3214,0.5697
602,20:37:39.277,3187,0.5565
603,20:37:39.278,3244,0.5844
604,20:37:39.278,3218,0.5717
605,20:37:39.279,2966,0.4486
606,20:37:39.279,3041,0.4852
607,20:37:39.280,3228,0.5766
608,20:37:39.280,3261,0.5927
609,20:37:39.281,2776,0.3558
610,20:37:39.281,2734,0.3353
611,20:37:39.282,3260,0.5922
612,20:37:39.282,3260,0.5922
613,20:37:39.283,3129,0.5282
614,20:37:39.283,3143,0.5350
615,20:37:39.284,3298,0.6107
616,20:37:39.284,3341,0.6317
617,20:37:39.285,3392,0.6567
618,20:37:39.285,3403,0.6620
619,20:37:39.286,3445,0.6825
620,20:37:39.286,3489,0.7040
621,20:37:39.287,3481,0.7001
622,20:37:39.287,3481,0.7001
623,20:37:39.288,3451,0.6855
624,20:37:39.288,3485,0.7021
625,20:37:39.289,3348,0.6352
626,20:37:39.289,3238,0.5814
627,20:37:39.290,3158,0.5424
628,20:37:39.290,3096,0.5121
629,20:37:39.291,3226,0.5756
630,20:37:39.291,3211,0.5683
631,20:37:39.292,3268,0.5961
632,20:37:39.292,3800,0.8559
633,20:37:39.293,4089,0.9971
634,20:37:39.293,4086,0.9956
635,20:37:39.294,3995,0.9512
636,20:37:39.294,3805,0.8584
637,20:37:39.295,4004,0.9556
638,20:37:39.295,4040,0.9731
639,20:37:39.296,4095,1.0000
640,20:37:39.296,4076,0.9907
641,20:37:39.297,4095,1.0000
642,20:37:39.297,4095,1.0000
643,20:37:39.298,3768,0.8403
644,20:37:39.298,4076,0.9907
645,20:37:39.299,4090,0.9976
646,20:37:39.299,3850,0.8803
647,20:37:39.300,3743,0.8281
648,20:37:39.300,4095,1.0000
649,20:37:39.301,3941,0.9248
650,20:37:39.301,4074,0.9897
651,20:37:39.302,3917,0.9131
652,20:37:39.302,3704,0.8090
653,20:37:39.303,3422,0.6713
654,20:37:39.303,3358,0.6400
655,20:37:39.304,3267,0.5956
656,20:37:39.304,2779,0.3573
657,20:37:39.305,4095,1.0000
658,20:37:39.305,4077,0.9912
659,20:37:39.306,3980,0.9438
660,20:37:39.306,3727,0.8203
661,20:37:39.307,3550,0.7338
662,20:37:39.307,3121,0.5243
663,20:37:39.308,3183,0.5546
664,20:37:39.308,2993,0.4618
665,20:37:39.309,3087,0.5077
666,20:37:39.309,3161,0.5438
667,20:37:39.310,3286,0.6049
668,20:37:39.310,3460,0.6899
669,20:37:39.311,3546,0.7319
670,20:37:39.311,3021,0.4755
671,20:37:39.312,3171,0.5487
672,20:37:39.312,3585,0.7509
673,20:37:39.313,3299,0.6112
674,20:37:39.313,3449,0.6845
675,20:37:39.314,3845,0.8779
676,20:37:39.314,4088,0.9966
677,20:37:39.315,4095,1.0000
678,20:37:39.315,4081,0.9932
679,20:37:39.316,4052,0.9790
680,20:37:39.316,4095,1.0000
681,20:37:39.317,3934,0.9214
682,20:37:39.317,3835,0.8730
683,20:37:39.318,4047,0.9766
684,20:37:39.318,3611,0.7636
685,20:37:39.319,3478,0.6987
686,20:37:39.319,3781,0.8466
687,20:37:39.320,3858,0.8842
688,20:37:39.320,3721,0.8173
689,20:37:39.321,3219,0.5722
690,20:37:39.321,3340,0.6313
691,20:37:39.322,3357,0.6396
692,20:37:39.322,3068,0.4984
693,20:37:39.323,2916,0.4242
694,20:37:39.323,3066,0.4974
695,20:37:39.324,3353,0.6376
696,20:37:39.324,3740,0.8266
697,20:37:39.325,4093,0.9990
698,20:37:39.325,4091,0.9980
699,20:37:39.326,4089,0.9971
700,20:37:39.326,3874,0.8921
701,20:37:39.327,3311,0.6171
702,20:37:39.327,3410,0.6654
703,20:37:39.328,3447,0.6835
704,20:37:39.328,3523,0.7206
705,20:37:39.329,3487,0.7031
706,20:37:39.329,3596,0.7563
707,20:37:39.330,3284,0.6039
708,20:37:39.330,3434,0.6772
709,20:37:39.331,3393,0.6571
710,20:37:39.331,3283,0.6034
711,20:37:39.332,3126,0.5267
712,20:37:39.332,2988,0.4593
713,20:37:39.333,3358,0.6400
714,20:37:39.333,3379,0.6503
715,20:37:39.334,4093,0.9990
716,20:37:39.334,3823,0.8672
717,20:37:39.335,3625,0.7705
718,20:37:39.335,4095,1.0000
719,20:37:39.336,4007,0.9570
720,20:37:39.336,3728,0.8208
721,20:37:39.337,3936,0.9223
722,20:37:39.337,3938,0.9233
723,20:37:39.338,3873,0.8916
724,20:37:39.338,3767,0.8398
725,20:37:39.339,3720,0.8168
726,20:37:39.339,3464,0.6918
727,20:37:39.340,3179,0.5526
728,20:37:39.340,4048,0.9770
729,20:37:39.341,3835,0.8730
730,20:37:39.341,3389,0.6552
731,20:37:39.342,3271,0.5976
732,20:37:39.342,3359,0.6405
733,20:37:39.343,3438,0.6791
734,20:37:39.343,3320,0.6215
735,20:37:39.344,3865,0.8877
736,20:37:39.344,4093,0.9990
737,20:37:39.345,3797,0.8545
738,20:37:39.345,3938,0.9233
739,20:37:39.346,4051,0.9785
740,20:37:39.346,3374,0.6479
741,20:37:39.347,3477,0.6982
742,20:37:39.347,3317,0.6200
743,20:37:39.348,3201,0.5634
744,20:37:39.348,2965,0.4481
745,20:37:39.349,3360,0.6410
746,20:37:39.349,3333,0.6278
747,20:37:39.350,3140,0.5336
748,20:37:39.350,3123,0.5253
749,20:37:39.351,3058,0.4935
750,20:37:39.351,2851,0.3924
751,20:37:39.352,3023,0.4764
752,20:37:39.352,3194,0.5600
753,20:37:39.353,3235,0.5800
754,20:37:39.353,3185,0.5556
755,20:37:39.354,3206,0.5658
756,20:37:39.354,3235,0.5800
757,20:37:39.355,3362,0.6420
758,20:37:39.355,3196,0.5609
759,20:37:39.356,3252,0.5883
760,20:37:39.356,3188,0.5570
761,20:37:39.357,3207,0.5663
762,20:37:39.357,3173,0.5497
763,20:37:39.358,3149,0.5380
764,20:37:39.358,3202,0.5639
765,20:37:39.359,3186,0.5560
766,20:37:39.359,3235,0.5800
767,20:37:39.360,3162,0.5443
768,20:37:39.360,3234,0.5795
769,20:37:39.361,3243,0.5839
770,20:37:39.361,2951,0.4413
771,20:37:39.362,3233,0.5790
772,20:37:39.362,3259,0.5917
773,20:37:39.363,3112,0.5199
774,20:37:39.363,3243,0.5839
