sample_index,real_time_s,raw_adc,amplitude
473,20:19:32.514,3760,0.8364
474,20:19:32.515,3778,0.8452
475,20:19:32.515,3761,0.8369
476,20:19:32.516,3775,0.8437
477,20:19:32.516,3754,0.8335
478,20:19:32.517,3801,0.8564
479,20:19:32.517,3790,0.8510
480,20:19:32.518,3789,0.8505
481,20:19:32.518,3774,0.8432
482,20:19:32.519,3767,0.8398
483,20:19:32.519,3797,0.8545
484,20:19:32.520,3806,0.8589
485,20:19:32.520,3810,0.8608
486,20:19:32.521,3736,0.8247
487,20:19:32.521,3794,0.8530
488,20:19:32.522,3806,0.8589
489,20:19:32.522,3813,0.8623
490,20:19:32.523,3814,0.8628
491,20:19:32.523,3824,0.8676
492,20:19:32.524,3818,0.8647
493,20:19:32.524,3825,0.8681
494,20:19:32.525,3817,0.8642
495,20:19:32.525,3830,0.8706
496,20:19:32.526,3808,0.8598
497,20:19:32.526,3826,0.8686
498,20:19:32.527,3803,0.8574
499,20:19:32.527,3807,0.8593
500,20:19:32.528,3796,0.8540
501,20:19:32.528,3822,0.8667
502,20:19:32.529,3792,0.8520
503,20:19:32.529,3828,0.8696
504,20:19:32.530,3782,0.8471
505,20:19:32.530,3780,0.8462
506,20:19:32.531,3782,0.8471
507,20:19:32.531,3865,0.8877
508,20:19:32.532,3788,0.8501
509,20:19:32.532,3769,0.8408
510,20:19:32.533,3785,0.8486
511,20:19:32.533,3783,0.8476
512,20:19:32.534,3783,0.8476
513,20:19:32.534,3773,0.8427
514,20:19:32.535,3769,0.8408
515,20:19:32.535,3779,0.8457
516,20:19:32.536,3763,0.8379
517,20:19:32.536,3798,0.8549
518,20:19:32.537,3806,0.8589
519,20:19:32.537,3802,0.8569
520,20:19:32.538,3768,0.8403
521,20:19:32.538,3786,0.8491
522,20:19:32.539,3781,0.8466
523,20:19:32.539,3806,0.8589
524,20:19:32.540,3784,0.8481
525,20:19:32.540,3794,0.8530
526,20:19:32.541,3810,0.8608
527,20:19:32.541,3790,0.8510
528,20:19:32.542,3795,0.8535
529,20:19:32.542,3819,0.8652
530,20:19:32.543,3808,0.8598
531,20:19:32.543,3814,0.8628
532,20:19:32.544,3822,0.8667
533,20:19:32.544,3816,0.8637
534,20:19:32.545,3836,0.8735
535,20:19:32.545,3810,0.8608
536,20:19:32.546,3813,0.8623
537,20:19:32.546,3825,0.8681
538,20:19:32.547,3822,0.8667
539,20:19:32.547,3798,0.8549
540,20:19:32.548,3804,0.8579
541,20:19:32.548,3799,0.8554
542,20:19:32.549,3822,0.8667
543,20:19:32.549,3784,0.8481
544,20:19:32.550,3779,0.8457
545,20:19:32.550,3796,0.8540
546,20:19:32.551,3805,0.8584
547,20:19:32.551,3797,0.8545
548,20:19:32.552,3771,0.8418
549,20:19:32.552,3775,0.8437
550,20:19:32.553,3769,0.8408
551,20:19:32.553,3778,0.8452
552,20:19:32.554,3782,0.8471
553,20:19:32.554,3774,0.8432
554,20:19:32.555,3771,0.8418
555,20:19:32.555,3751,0.8320
556,20:19:32.556,3790,0.8510
557,20:19:32.556,3781,0.8466
558,20:19:32.557,3786,0.8491
559,20:19:32.557,3743,0.8281
560,20:19:32.558,3777,0.8447
561,20:19:32.558,3795,0.8535
562,20:19:32.559,3794,0.8530
563,20:19:32.559,3812,0.8618
564,20:19:32.560,3771,0.8418
565,20:19:32.560,3798,0.8549
566,20:19:32.561,3802,0.8569
567,20:19:32.561,3796,0.8540
568,20:19:32.562,3806,0.8589
569,20:19:32.562,3821,0.8662
570,20:19:32.563,3816,0.8637
571,20:19:32.563,3822,0.8667
572,20:19:32.564,3813,0.8623
573,20:19:32.564,3810,0.8608
574,20:19:32.565,3811,0.8613
575,20:19:32.565,3810,0.8608
576,20:19:32.566,3830,0.8706
577,20:19:32.566,3820,0.8657
578,20:19:32.567,3813,0.8623
579,20:19:32.567,3764,0.8383
580,20:19:32.568,3807,0.8593
581,20:19:32.568,3832,0.8716
582,20:19:32.569,3780,0.8462
583,20:19:32.569,3782,0.8471
584,20:19:32.570,3777,0.8447
585,20:19:32.570,3817,0.8642
586,20:19:32.571,3789,0.8505
587,20:19:32.571,3800,0.8559
588,20:19:32.572,3792,0.8520
589,20:19:32.572,3757,0.8349
590,20:19:32.573,3769,0.8408
591,20:19:32.573,3764,0.8383
592,20:19:32.574,3771,0.8418
593,20:19:32.574,3779,0.8457
594,20:19:32.575,3774,0.8432
595,20:19:32.575,3791,0.8515
596,20:19:32.576,3770,0.8413
597,20:19:32.576,3789,0.8505
598,20:19:32.577,3742,0.8276
599,20:19:32.577,3798,0.8549
600,20:19:32.578,3762,0.8374
601,20:19:32.578,3774,0.8432
602,20:19:32.579,3794,0.8530
603,20:19:32.579,3819,0.8652
604,20:19:32.580,3807,0.8593
605,20:19:32.580,3801,0.8564
606,20:19:32.581,3786,0.8491
607,20:19:32.581,3793,0.8525
608,20:19:32.582,3807,0.8593
609,20:19:32.582,3820,0.8657
610,20:19:32.583,3820,0.8657
611,20:19:32.583,3818,0.8647
612,20:19:32.584,3826,0.8686
613,20:19:32.584,3810,0.8608
614,20:19:32.585,3818,0.8647
615,20:19:32.585,3815,0.8632
616,20:19:32.586,3821,0.8662
617,20:19:32.586,3807,0.8593
618,20:19:32.587,3814,0.8628
619,20:19:32.587,3827,0.8691
620,20:19:32.588,3853,0.8818
621,20:19:32.588,3797,0.8545
622,20:19:32.589,3810,0.8608
623,20:19:32.589,3804,0.8579
624,20:19:32.590,3821,0.8662
625,20:19:32.590,3793,0.8525
626,20:19:32.591,3807,0.8593
627,20:19:32.591,3810,0.8608
628,20:19:32.592,3805,0.8584
629,20:19:32.592,3776,0.8442
630,20:19:32.593,3785,0.8486
631,20:19:32.593,3762,0.8374
632,20:19:32.594,3785,0.8486
633,20:19:32.594,3782,0.8471
634,20:19:32.595,3770,0.8413
635,20:19:32.595,3764,0.8383
636,20:19:32.596,3793,0.8525
637,20:19:32.596,3748,0.8305
638,20:19:32.597,3784,0.8481
639,20:19:32.597,3768,0.8403
640,20:19:32.598,3781,0.8466
641,20:19:32.598,3795,0.8535
642,20:19:32.599,3798,0.8549
643,20:19:32.599,3805,0.8584
644,20:19:32.600,3794,0.8530
645,20:19:32.600,3814,0.8628
646,20:19:32.601,3915,0.9121
647,20:19:32.601,3801,0.8564
648,20:19:32.602,3817,0.8642
649,20:19:32.602,3807,0.8593
650,20:19:32.603,3829,0.8701
651,20:19:32.603,3815,0.8632
652,20:19:32.604,3816,0.8637
653,20:19:32.604,3814,0.8628
654,20:19:32.605,3827,0.8691
655,20:19:32.605,3811,0.8613
656,20:19:32.606,3509,0.7138
657,20:19:32.606,3034,0.4818
658,20:19:32.607,2665,0.3016
659,20:19:32.607,2757,0.3465
660,20:19:32.608,2880,0.4066
661,20:19:32.608,2899,0.4159
662,20:19:32.609,3159,0.5429
663,20:19:32.609,3182,0.5541
664,20:19:32.610,3136,0.5316
665,20:19:32.610,3096,0.5121
666,20:19:32.611,3066,0.4974
667,20:19:32.611,2683,0.3104
668,20:19:32.612,2956,0.4437
669,20:19:32.612,3528,0.7231
670,20:19:32.613,3122,0.5248
671,20:19:32.613,2870,0.4017
672,20:19:32.614,2923,0.4276
673,20:19:32.614,3114,0.5209
674,20:19:32.615,2772,0.3538
675,20:19:32.615,2450,0.1966
676,20:19:32.616,2986,0.4584
677,20:19:32.616,3013,0.4716
678,20:19:32.617,2867,0.4002
679,20:19:32.617,3159,0.5429
680,20:19:32.618,2519,0.2303
681,20:19:32.618,3272,0.5980
682,20:19:32.619,3358,0.6400
683,20:19:32.619,3318,0.6205
684,20:19:32.620,3362,0.6420
685,20:19:32.620,3223,0.5741
686,20:19:32.621,3425,0.6728
687,20:19:32.621,3365,0.6435
688,20:19:32.622,3390,0.6557
689,20:19:32.622,3283,0.6034
690,20:19:32.623,3333,0.6278
691,20:19:32.623,3243,0.5839
692,20:19:32.624,3212,0.5687
693,20:19:32.624,3219,0.5722
694,20:19:32.625,2849,0.3915
695,20:19:32.625,2913,0.4227
696,20:19:32.626,3249,0.5868
697,20:19:32.626,3124,0.5258
698,20:19:32.627,3458,0.6889
699,20:19:32.627,3135,0.5311
700,20:19:32.628,3308,0.6156
701,20:19:32.628,3489,0.7040
702,20:19:32.629,3597,0.7568
703,20:19:32.629,3295,0.6093
704,20:19:32.630,3444,0.6821
705,20:19:32.630,3355,0.6386
706,20:19:32.631,3602,0.7592
707,20:19:32.631,3317,0.6200
708,20:19:32.632,3331,0.6269
709,20:19:32.632,3239,0.5819
710,20:19:32.633,3152,0.5394
711,20:19:32.633,3360,0.6410
712,20:19:32.634,3137,0.5321
713,20:19:32.634,3124,0.5258
714,20:19:32.635,3116,0.5219
715,20:19:32.635,3215,0.5702
716,20:19:32.636,3253,0.5888
717,20:19:32.636,3283,0.6034
718,20:19:32.637,3300,0.6117
719,20:19:32.637,3176,0.5512
720,20:19:32.638,3211,0.5683
721,20:19:32.638,3264,0.5941
722,20:19:32.639,3435,0.6777
723,20:19:32.639,2795,0.3651
724,20:19:32.640,3256,0.5902
725,20:19:32.640,3374,0.6479
726,20:19:32.641,3515,0.7167
727,20:19:32.641,3228,0.5766
728,20:19:32.642,3496,0.7074
729,20:19:32.642,3402,0.6615
730,20:19:32.643,3897,0.9033
731,20:19:32.643,3535,0.7265
732,20:19:32.644,3576,0.7465
733,20:19:32.644,3536,0.7270
734,20:19:32.645,3355,0.6386
735,20:19:32.645,3386,0.6537
736,20:19:32.646,3169,0.5477
737,20:19:32.646,3562,0.7397
738,20:19:32.647,3503,0.7109
739,20:19:32.647,3603,0.7597
740,20:19:32.648,3606,0.7612
741,20:19:32.648,3727,0.8203
742,20:19:32.649,3241,0.5829
743,20:19:32.649,3441,0.6806
744,20:19:32.650,3626,0.7709
745,20:19:32.650,3836,0.8735
746,20:19:32.651,3670,0.7924
747,20:19:32.651,3626,0.7709
748,20:19:32.652,3679,0.7968
749,20:19:32.652,3605,0.7607
750,20:19:32.653,3451,0.6855
751,20:19:32.653,3581,0.7490
752,20:19:32.654,3493,0.7060
753,20:19:32.654,3485,0.7021
754,20:19:32.655,3431,0.6757
755,20:19:32.655,3549,0.7333
756,20:19:32.656,3552,0.7348
757,20:19:32.656,3791,0.8515
758,20:19:32.657,3309,0.6161
759,20:19:32.657,3503,0.7109
760,20:19:32.658,3549,0.7333
761,20:19:32.658,3673,0.7939
762,20:19:32.659,3588,0.7524
763,20:19:32.659,3653,0.7841
764,20:19:32.660,3724,0.8188
765,20:19:32.660,3826,0.8686
766,20:19:32.661,3680,0.7973
767,20:19:32.661,3639,0.7773
768,20:19:32.662,3755,0.8339
769,20:19:32.662,3761,0.8369
770,20:19:32.663,3695,0.8046
771,20:19:32.663,3856,0.8833
772,20:19:32.664,3765,0.8388
773,20:19:32.664,3778,0.8452
774,20:19:32.665,3875,0.8926
