sample_index,real_time_s,raw_adc,amplitude
348,17:31:31.451,2071,0.0115
349,17:31:31.451,2069,0.0105
350,17:31:31.452,2069,0.0105
351,17:31:31.452,2068,0.0100
352,17:31:31.453,2069,0.0105
353,17:31:31.453,2072,0.0120
354,17:31:31.454,2068,0.0100
355,17:31:31.454,2071,0.0115
356,17:31:31.455,2072,0.0120
357,17:31:31.455,2070,0.0110
358,17:31:31.456,2069,0.0105
359,17:31:31.456,2067,0.0095
360,17:31:31.457,2069,0.0105
361,17:31:31.457,2072,0.0120
362,17:31:31.458,2069,0.0105
363,17:31:31.458,2073,0.0125
364,17:31:31.459,2069,0.0105
365,17:31:31.459,2071,0.0115
366,17:31:31.460,2071,0.0115
367,17:31:31.460,2070,0.0110
368,17:31:31.461,2067,0.0095
369,17:31:31.461,2067,0.0095
370,17:31:31.462,2071,0.0115
371,17:31:31.462,2069,0.0105
372,17:31:31.463,2069,0.0105
373,17:31:31.463,2071,0.0115
374,17:31:31.464,2071,0.0115
375,17:31:31.464,2073,0.0125
376,17:31:31.465,2070,0.0110
377,17:31:31.465,2071,0.0115
378,17:31:31.466,2068,0.0100
379,17:31:31.466,2069,0.0105
380,17:31:31.467,2069,0.0105
381,17:31:31.467,2067,0.0095
382,17:31:31.468,2070,0.0110
383,17:31:31.468,2071,0.0115
384,17:31:31.469,2070,0.0110
385,17:31:31.469,2069,0.0105
386,17:31:31.470,2069,0.0105
387,17:31:31.470,2072,0.0120
388,17:31:31.471,2068,0.0100
389,17:31:31.471,2070,0.0110
390,17:31:31.472,2071,0.0115
391,17:31:31.472,2069,0.0105
392,17:31:31.473,2069,0.0105
393,17:31:31.473,2072,0.0120
394,17:31:31.474,2069,0.0105
395,17:31:31.474,2072,0.0120
396,17:31:31.475,2069,0.0105
397,17:31:31.475,2071,0.0115
398,17:31:31.476,2071,0.0115
399,17:31:31.476,2071,0.0115
400,17:31:31.477,2073,0.0125
401,17:31:31.477,2069,0.0105
402,17:31:31.478,2072,0.0120
403,17:31:31.478,2071,0.0115
404,17:31:31.479,2071,0.0115
405,17:31:31.479,2072,0.0120
406,17:31:31.480,2070,0.0110
407,17:31:31.480,2072,0.0120
408,17:31:31.481,2072,0.0120
409,17:31:31.481,2072,0.0120
410,17:31:31.482,2066,0.0090
411,17:31:31.482,2072,0.0120
412,17:31:31.483,2071,0.0115
413,17:31:31.483,2068,0.0100
414,17:31:31.484,2069,0.0105
415,17:31:31.484,2069,0.0105
416,17:31:31.485,2068,0.0100
417,17:31:31.485,2068,0.0100
418,17:31:31.486,2071,0.0115
419,17:31:31.486,2066,0.0090
420,17:31:31.487,2069,0.0105
421,17:31:31.487,2069,0.0105
422,17:31:31.488,2072,0.0120
423,17:31:31.488,2070,0.0110
424,17:31:31.489,2068,0.0100
425,17:31:31.489,2069,0.0105
426,17:31:31.490,2069,0.0105
427,17:31:31.490,2069,0.0105
428,17:31:31.491,2072,0.0120
429,17:31:31.491,2072,0.0120
430,17:31:31.492,2073,0.0125
431,17:31:31.492,2072,0.0120
432,17:31:31.493,2072,0.0120
433,17:31:31.493,2069,0.0105
434,17:31:31.494,2071,0.0115
435,17:31:31.494,2070,0.0110
436,17:31:31.495,2067,0.0095
437,17:31:31.495,2072,0.0120
438,17:31:31.496,2069,0.0105
439,17:31:31.496,2069,0.0105
440,17:31:31.497,2073,0.0125
441,17:31:31.497,2068,0.0100
442,17:31:31.498,2072,0.0120
443,17:31:31.498,2072,0.0120
444,17:31:31.499,2069,0.0105
445,17:31:31.499,2072,0.0120
446,17:31:31.500,2072,0.0120
447,17:31:31.500,2070,0.0110
448,17:31:31.501,2068,0.0100
449,17:31:31.501,2069,0.0105
450,17:31:31.502,2071,0.0115
451,17:31:31.502,2070,0.0110
452,17:31:31.503,2072,0.0120
453,17:31:31.503,2071,0.0115
454,17:31:31.504,2071,0.0115
455,17:31:31.504,2068,0.0100
456,17:31:31.505,2069,0.0105
457,17:31:31.505,2071,0.0115
458,17:31:31.506,2072,0.0120
459,17:31:31.506,2071,0.0115
460,17:31:31.507,2072,0.0120
461,17:31:31.507,2068,0.0100
462,17:31:31.508,2069,0.0105
463,17:31:31.508,2069,0.0105
464,17:31:31.509,2070,0.0110
465,17:31:31.509,2069,0.0105
466,17:31:31.510,2072,0.0120
467,17:31:31.510,2070,0.0110
468,17:31:31.511,2072,0.0120
469,17:31:31.511,2069,0.0105
470,17:31:31.512,2069,0.0105
471,17:31:31.512,2068,0.0100
472,17:31:31.513,2072,0.0120
473,17:31:31.513,2071,0.0115
474,17:31:31.514,2071,0.0115
475,17:31:31.514,2073,0.0125
476,17:31:31.515,2069,0.0105
477,17:31:31.515,2072,0.0120
478,17:31:31.516,2068,0.0100
479,17:31:31.516,2071,0.0115
480,17:31:31.517,2072,0.0120
481,17:31:31.517,2071,0.0115
482,17:31:31.518,2071,0.0115
483,17:31:31.518,2069,0.0105
484,17:31:31.519,2070,0.0110
485,17:31:31.519,2071,0.0115
486,17:31:31.520,2071,0.0115
487,17:31:31.520,2068,0.0100
488,17:31:31.521,2072,0.0120
489,17:31:31.521,2069,0.0105
490,17:31:31.522,2071,0.0115
491,17:31:31.522,2070,0.0110
492,17:31:31.523,2073,0.0125
493,17:31:31.523,2071,0.0115
494,17:31:31.524,2072,0.0120
495,17:31:31.524,2068,0.0100
496,17:31:31.525,2070,0.0110
497,17:31:31.525,2072,0.0120
498,17:31:31.526,2072,0.0120
499,17:31:31.526,2070,0.0110
500,17:31:31.527,2071,0.0115
501,17:31:31.527,2071,0.0115
502,17:31:31.528,2069,0.0105
503,17:31:31.528,2068,0.0100
504,17:31:31.529,2071,0.0115
505,17:31:31.529,2071,0.0115
506,17:31:31.530,2072,0.0120
507,17:31:31.530,2070,0.0110
508,17:31:31.531,2072,0.0120
509,17:31:31.531,2068,0.0100
510,17:31:31.532,2068,0.0100
511,17:31:31.532,2069,0.0105
512,17:31:31.533,2069,0.0105
513,17:31:31.533,2068,0.0100
514,17:31:31.534,2072,0.0120
515,17:31:31.534,2067,0.0095
516,17:31:31.535,2069,0.0105
517,17:31:31.535,2072,0.0120
518,17:31:31.536,2069,0.0105
519,17:31:31.536,2070,0.0110
520,17:31:31.537,2070,0.0110
521,17:31:31.537,2070,0.0110
522,17:31:31.538,2072,0.0120
523,17:31:31.538,2069,0.0105
524,17:31:31.539,2070,0.0110
525,17:31:31.539,2069,0.0105
526,17:31:31.540,2072,0.0120
527,17:31:31.540,2072,0.0120
528,17:31:31.541,2070,0.0110
529,17:31:31.541,2070,0.0110
530,17:31:31.542,2072,0.0120
531,17:31:31.542,2072,0.0120
532,17:31:31.543,2068,0.0100
533,17:31:31.543,2069,0.0105
534,17:31:31.544,2067,0.0095
535,17:31:31.544,2068,0.0100
536,17:31:31.545,2072,0.0120
537,17:31:31.545,2072,0.0120
538,17:31:31.546,2067,0.0095
539,17:31:31.546,2072,0.0120
540,17:31:31.547,2071,0.0115
541,17:31:31.547,2071,0.0115
542,17:31:31.548,2069,0.0105
543,17:31:31.548,2071,0.0115
544,17:31:31.549,2070,0.0110
545,17:31:31.549,2067,0.0095
546,17:31:31.550,2071,0.0115
547,17:31:31.550,2071,0.0115
548,17:31:31.551,2069,0.0105
549,17:31:31.551,2071,0.0115
550,17:31:31.552,2072,0.0120
551,17:31:31.552,2067,0.0095
552,17:31:31.553,2072,0.0120
553,17:31:31.553,2072,0.0120
554,17:31:31.554,2071,0.0115
555,17:31:31.554,2070,0.0110
556,17:31:31.555,2069,0.0105
557,17:31:31.555,2071,0.0115
558,17:31:31.556,2070,0.0110
559,17:31:31.556,2069,0.0105
560,17:31:31.557,2069,0.0105
561,17:31:31.557,2068,0.0100
562,17:31:31.558,2070,0.0110
563,17:31:31.558,2070,0.0110
564,17:31:31.559,2069,0.0105
565,17:31:31.559,2072,0.0120
566,17:31:31.560,2070,0.0110
567,17:31:31.560,2072,0.0120
568,17:31:31.561,2068,0.0100
569,17:31:31.561,2071,0.0115
570,17:31:31.562,2074,0.0129
571,17:31:31.562,2071,0.0115
572,17:31:31.563,2069,0.0105
573,17:31:31.563,2071,0.0115
574,17:31:31.564,2070,0.0110
575,17:31:31.564,2071,0.0115
576,17:31:31.565,2068,0.0100
577,17:31:31.565,2072,0.0120
578,17:31:31.566,2071,0.0115
579,17:31:31.566,2067,0.0095
580,17:31:31.567,2069,0.0105
581,17:31:31.567,2071,0.0115
582,17:31:31.568,2072,0.0120
583,17:31:31.568,2072,0.0120
584,17:31:31.569,2069,0.0105
585,17:31:31.569,2071,0.0115
586,17:31:31.570,2069,0.0105
587,17:31:31.570,2069,0.0105
588,17:31:31.571,2071,0.0115
589,17:31:31.571,2067,0.0095
590,17:31:31.572,2069,0.0105
591,17:31:31.572,2070,0.0110
592,17:31:31.573,2071,0.0115
593,17:31:31.573,2071,0.0115
594,17:31:31.574,2069,0.0105
595,17:31:31.574,2072,0.0120
596,17:31:31.575,2070,0.0110
597,17:31:31.575,2071,0.0115
598,17:31:31.576,2068,0.0100
599,17:31:31.576,2072,0.0120
600,17:31:31.577,2070,0.0110
601,17:31:31.577,2071,0.0115
602,17:31:31.578,2073,0.0125
603,17:31:31.578,2070,0.0110
604,17:31:31.579,2072,0.0120
605,17:31:31.579,2072,0.0120
606,17:31:31.580,2072,0.0120
607,17:31:31.580,2070,0.0110
608,17:31:31.581,2069,0.0105
609,17:31:31.581,2072,0.0120
610,17:31:31.582,2070,0.0110
611,17:31:31.582,2072,0.0120
612,17:31:31.583,2071,0.0115
613,17:31:31.583,2072,0.0120
614,17:31:31.584,2069,0.0105
615,17:31:31.584,2072,0.0120
616,17:31:31.585,2066,0.0090
617,17:31:31.585,2072,0.0120
618,17:31:31.586,2072,0.0120
619,17:31:31.586,2071,0.0115
620,17:31:31.587,2069,0.0105
621,17:31:31.587,2071,0.0115
622,17:31:31.588,2071,0.0115
623,17:31:31.588,2071,0.0115
624,17:31:31.589,2069,0.0105
625,17:31:31.589,2069,0.0105
626,17:31:31.590,2072,0.0120
627,17:31:31.590,2071,0.0115
628,17:31:31.591,2072,0.0120
629,17:31:31.591,2070,0.0110
630,17:31:31.592,2070,0.0110
631,17:31:31.592,2072,0.0120
632,17:31:31.593,2069,0.0105
633,17:31:31.593,2071,0.0115
634,17:31:31.594,2071,0.0115
635,17:31:31.594,2073,0.0125
636,17:31:31.595,2070,0.0110
637,17:31:31.595,2068,0.0100
638,17:31:31.596,2072,0.0120
639,17:31:31.596,2070,0.0110
640,17:31:31.597,2071,0.0115
641,17:31:31.597,2070,0.0110
642,17:31:31.598,2070,0.0110
643,17:31:31.598,2072,0.0120
644,17:31:31.599,2071,0.0115
645,17:31:31.599,2070,0.0110
646,17:31:31.600,2071,0.0115
647,17:31:31.600,2070,0.0110
648,17:31:31.601,2072,0.0120
649,17:31:31.601,2070,0.0110
650,17:31:31.602,2068,0.0100
651,17:31:31.602,2069,0.0105
652,17:31:31.603,2073,0.0125
653,17:31:31.603,2070,0.0110
654,17:31:31.604,2068,0.0100
655,17:31:31.604,2068,0.0100
656,17:31:31.605,2070,0.0110
657,17:31:31.605,2070,0.0110
658,17:31:31.606,2072,0.0120
659,17:31:31.606,2070,0.0110
660,17:31:31.607,2071,0.0115
661,17:31:31.607,2071,0.0115
662,17:31:31.608,2071,0.0115
663,17:31:31.608,2072,0.0120
664,17:31:31.609,2073,0.0125
665,17:31:31.609,2067,0.0095
666,17:31:31.610,2072,0.0120
667,17:31:31.610,2067,0.0095
668,17:31:31.611,2072,0.0120
669,17:31:31.611,2071,0.0115
670,17:31:31.612,2070,0.0110
671,17:31:31.612,2068,0.0100
672,17:31:31.613,2069,0.0105
673,17:31:31.613,2069,0.0105
674,17:31:31.614,2069,0.0105
675,17:31:31.614,2069,0.0105
676,17:31:31.615,2072,0.0120
677,17:31:31.615,2071,0.0115
678,17:31:31.616,2068,0.0100
679,17:31:31.616,2068,0.0100
680,17:31:31.617,2072,0.0120
681,17:31:31.617,2070,0.0110
682,17:31:31.618,2070,0.0110
683,17:31:31.618,2069,0.0105
684,17:31:31.619,2070,0.0110
685,17:31:31.619,2072,0.0120
686,17:31:31.620,2069,0.0105
687,17:31:31.620,2072,0.0120
688,17:31:31.621,2073,0.0125
689,17:31:31.621,2067,0.0095
690,17:31:31.622,2070,0.0110
691,17:31:31.622,2071,0.0115
692,17:31:31.623,2070,0.0110
693,17:31:31.623,2069,0.0105
694,17:31:31.624,2069,0.0105
695,17:31:31.624,2072,0.0120
696,17:31:31.625,2072,0.0120
697,17:31:31.625,2071,0.0115
698,17:31:31.626,2072,0.0120
699,17:31:31.626,2069,0.0105
700,17:31:31.627,2068,0.0100
701,17:31:31.627,2072,0.0120
702,17:31:31.628,2070,0.0110
703,17:31:31.628,2073,0.0125
704,17:31:31.629,2068,0.0100
705,17:31:31.629,2072,0.0120
706,17:31:31.630,2072,0.0120
707,17:31:31.630,2070,0.0110
708,17:31:31.631,2069,0.0105
709,17:31:31.631,2071,0.0115
710,17:31:31.632,2069,0.0105
711,17:31:31.632,2069,0.0105
712,17:31:31.633,2071,0.0115
713,17:31:31.633,2074,0.0129
714,17:31:31.634,2071,0.0115
715,17:31:31.634,2069,0.0105
716,17:31:31.635,2069,0.0105
717,17:31:31.635,2069,0.0105
718,17:31:31.636,2069,0.0105
719,17:31:31.636,2070,0.0110
720,17:31:31.637,2068,0.0100
721,17:31:31.637,2069,0.0105
722,17:31:31.638,2067,0.0095
723,17:31:31.638,2070,0.0110
724,17:31:31.639,2072,0.0120
725,17:31:31.639,2069,0.0105
726,17:31:31.640,2070,0.0110
727,17:31:31.640,2072,0.0120
728,17:31:31.641,2068,0.0100
729,17:31:31.641,2068,0.0100
730,17:31:31.642,2069,0.0105
731,17:31:31.642,2071,0.0115
732,17:31:31.643,2071,0.0115
733,17:31:31.643,2072,0.0120
734,17:31:31.644,2069,0.0105
735,17:31:31.644,2071,0.0115
736,17:31:31.645,2072,0.0120
737,17:31:31.645,2071,0.0115
738,17:31:31.646,2072,0.0120
739,17:31:31.646,2070,0.0110
740,17:31:31.647,2069,0.0105
741,17:31:31.647,2072,0.0120
742,17:31:31.648,2070,0.0110
743,17:31:31.648,2070,0.0110
744,17:31:31.649,2070,0.0110
745,17:31:31.649,2069,0.0105
746,17:31:31.650,2071,0.0115
747,17:31:31.650,2070,0.0110
748,17:31:31.651,2069,0.0105
749,17:31:31.651,2076,0.0139
750,17:31:31.652,2069,0.0105
751,17:31:31.652,2072,0.0120
752,17:31:31.653,2069,0.0105
753,17:31:31.653,2068,0.0100
754,17:31:31.654,2072,0.0120
755,17:31:31.654,2069,0.0105
756,17:31:31.655,2069,0.0105
757,17:31:31.655,2070,0.0110
758,17:31:31.656,2071,0.0115
759,17:31:31.656,2072,0.0120
760,17:31:31.657,2066,0.0090
761,17:31:31.657,2068,0.0100
762,17:31:31.658,2069,0.0105
763,17:31:31.658,2072,0.0120
764,17:31:31.659,2070,0.0110
765,17:31:31.659,2069,0.0105
766,17:31:31.660,2068,0.0100
767,17:31:31.660,2070,0.0110
768,17:31:31.661,2069,0.0105
769,17:31:31.661,2071,0.0115
770,17:31:31.662,2071,0.0115
771,17:31:31.662,2070,0.0110
772,17:31:31.663,2069,0.0105
773,17:31:31.663,2068,0.0100
774,17:31:31.664,2070,0.0110
